Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
324,9952847.5201510917395,5166818.5461057834327,1926.6727152091480093,14314.902795112117019,206657.69996247949894,4489.3253638160185801
325,9972158.3918625134975,5167557.7023169407621,1926.6727152091480093,14314.902795112117019,272173.25546802417375,7270.4748108439325733
326,9991469.2635739352554,5168296.8585280980915,1953.5362372578531449,32860.410129452116962,316245.32319638162153,10053.12356429393185
327,10010780.135285357013,5169036.0147392554209,1953.5362372578531449,32860.410129452116962,365417.74169101583539,11716.415800000000672
328,10030091.006996778771,5169775.1709504127502,1953.5362372578531449,32860.410129452116962,387909.01659999997355,11716.415800000000672
329,10049401.878708200529,5170514.3271615700796,1953.5362372578531449,32860.410129452116962,387909.01659999997355,11716.415800000000672
330,10068712.750419622287,5171253.483372727409,1953.5362372578531449,32860.410129452116962,348665.94386832800228,8787.3118490000015299
331,10088023.622131044045,5171992.6395838847384,1953.5362372578531449,32860.410129452116962,286097.65108599420637,8787.3118490000015299
332,10107334.493842465803,5172731.7957950420678,1953.5362372578531449,32860.410129452116962,214245.98579086153768,8297.7208705267294135
333,10126645.365553887561,5173470.9520061993971,1953.5362372578531449,21415.135490000000573,150103.48553098036791,5858.2079020000001037
334,10145956.237265309319,5174210.1082173567265,988.06802964380062804,21415.135490000000573,65912.433878432784695,2929.1039510000000519
335,10165267.108976731077,5174949.2644285140559,0,0,0,0
336,10142316.301869899035,5168487.5275764074177,0,0,0,0
337,10142616.472480125725,5168966.7607243005186,0,0,0,0
338,10143892.456235811114,5169445.9938721936196,0,0,0,0
339,10155060.963493824005,5169925.2270200867206,0,0,0,0
340,10172356.974908260629,5170404.4601679798216,0,0,0,0
341,10191323.188131429255,5170883.6933158729225,0,0,0,0
342,10210289.401354597881,5171362.9264637660235,0,0,0,0
343,10229255.614577766508,5171842.1596116591245,0,0,8410.3244694199784135,0
344,10248221.827800935134,5172321.3927595522255,0,2266.6475526908852771,31284.848812867072411,0
345,10267188.041024103761,5172800.6259074453264,0,20812.154887030883401,66529.986860445671482,0
346,10286154.254247272387,5173279.8590553384274,0,39357.662221370883344,116040.36484227862093,0
347,10305120.467470441014,5173759.0922032315284,0,57903.169555710883287,172920.33280075408402,0
348,10324086.68069360964,5174238.3253511246294,0,76448.676890050875954,236372.04203819629038,0
349,10343052.893916778266,5174717.5584990177304,0,94994.184224390875897,305248.63572131039109,0
350,10362019.107139946893,5175196.7916469108313,0,113539.69155873087584,358556.06252112583024,0
351,10380985.320363115519,5175676.0247948039323,0,132085.19889307086123,387909.01659999997355,0
352,10399951.533586284146,5176155.2579426970333,0,136855.2718888571253,387909.01659999997355,0
353,10418917.746809452772,5176634.4910905901343,0,136855.2718888571253,387909.01659999997355,0
354,10431941.206539900973,5177113.7242384832352,0,115440.13639885712473,387909.01659999997355,0
355,10408990.399433068931,5177592.9573863763362,0,102284.77376845397521,387909.01659999997355,0
356,10419881.403326885775,5178072.1905342694372,0,93827.597686338223866,344562.58816568698967,0
357,10403319.474311893806,5178551.4236821625382,0,72412.462196338223293,344562.58816568698967,0
358,10380368.667205061764,5176915.7504057995975,0,72412.462196338223293,325936.34489299322013,0
359,10357417.860098229721,5176256.7880215151235,0,72412.462196338223293,307273.85944934707368,0
360,10376384.073321398348,5176736.0211694082245,0,72412.462196338223293,256947.89958580996608,0
361,10395350.286544566974,5177215.2543173013255,0,50997.326706338215445,244252.19958499027416,0
362,10414316.4997677356,5177694.4874651944265,0,50997.326706338215445,215917.29855993358069,0
363,10433282.712990904227,5178173.7206130875275,0,50997.326706338215445,201008.79718496723217,0
364,10452248.926214072853,5178652.9537609806284,0,45297.223313071910525,201008.79718496723217,0
365,10471215.13943724148,5179132.1869088737294,0,45297.223313071910525,201008.79718496723217,0
366,10490181.352660410106,5179611.4200567668304,0,45297.223313071910525,201008.79718496723217,0
367,10509147.565883578733,5180090.6532046599314,0,45297.223313071910525,201008.79718496723217,0
368,10528113.779106747359,5180569.8863525530323,0,45297.223313071910525,201008.79718496723217,0
369,10547079.992329915985,5181049.1195004461333,0,45297.223313071910525,201008.79718496723217,0
370,10566046.205553084612,5181528.3526483392343,0,45297.223313071910525,215318.57798632359481,0
371,10585012.418776253238,5182007.5857962323353,0,45297.223313071910525,242166.35541206289781,0
372,10603978.631999421865,5182486.8189441254362,0,45297.223313071910525,287959.79264413198689,0
373,10622944.845222590491,5182966.0520920185372,0,45297.223313071910525,334503.32075021095807,0
374,10641911.058445759118,5183445.2852399116382,0,45297.223313071910525,371776.17180148576153,0
375,10660877.271668927744,5183924.5183878047392,0,45297.223313071910525,387909.01659999997355,0
376,10679843.48489209637,5184403.7515356978402,0,45297.223313071910525,387909.01659999997355,0
377,10698809.698115264997,5184882.9846835909411,0,45297.223313071910525,387909.01659999997355,0
378,10675858.891008432955,5185362.2178314840421,0,45297.223313071910525,387043.9180526813725,0
379,10694825.104231601581,5185841.4509793771431,0,45297.223313071910525,317116.21839296858525,0
380,10671874.297124769539,5186320.6841272702441,0,45297.223313071910525,286854.08336082793539,0
381,10690840.510347938165,5186799.917275163345,0,45297.223313071910525,220407.01564244725159,0
382,10709806.723571106791,5184651.9375844178721,0,45297.223313071910525,154667.79912210287875,0
383,10728772.936794275418,5183581.0085432259366,0,45297.223313071910525,92121.220368911715923,0
384,10747739.150017444044,5184060.2416911190376,0,45297.223313071910525,42995.300699689243629,0
385,10766705.363240612671,5184539.4748390121385,0,45297.223313071910525,9482.8424529771727975,0
386,10768341.2546524629,5185018.7079869052395,0,45297.223313071910525,0,0
387,10787307.467875631526,5185497.9411347983405,0,32125.686677145225985,0,0
388,10802163.359789429232,5185977.1742826914415,0,32125.686677145225985,0,0
389,10821129.573012597859,5186456.4074305845425,0,32125.686677145225985,0,0
390,10840095.786235766485,5186935.6405784776434,0,32125.686677145225985,0,0
391,10859061.999458935112,5187414.8737263707444,0,32125.686677145225985,0,0
392,10878028.212682103738,5187894.1068742638454,0,32125.686677145225985,0,0
393,10896994.425905272365,5188373.3400221569464,0,32125.686677145225985,23067.549232662116992,0
394,10915960.639128440991,5188852.5731700500473,0,32125.686677145225985,72875.339549560972955,0
395,10934926.852351609617,5189331.8063179431483,0,32125.686677145225985,121436.23131289306912,0
396,10953893.065574778244,5189811.0394658362493,0,32125.686677145225985,171978.13522420698428,0
397,10972859.27879794687,5190290.2726137293503,0,32125.686677145225985,220595.39497326820856,0
398,10991825.492021115497,5190769.5057616224512,0,32125.686677145225985,259103.73269439529395,0
399,11010791.705244284123,5191248.7389095155522,0,32125.686677145225985,277850.57613380241673,0
400,11029757.91846745275,5191727.9720574086532,0,32125.686677145225985,277850.57613380241673,0
401,11048724.131690621376,5192207.2052053017542,0,32125.686677145225985,241962.60966565145645,0
402,11067690.344913790002,5192686.4383531948552,0,32125.686677145225985,177194.28371776471613,0
403,11044739.53780695796,5190843.2270898576826,0,32125.686677145225985,144092.02617707167519,0
404,11063705.751030126587,5188401.6517372531816,0,32125.686677145225985,75900.601566546829417,0
405,11040754.943923294544,5186198.7315944284201,0,32125.686677145225985,60946.427938917557185,0
406,11017804.136816462502,5182620.8921833112836,0,32125.686677145225985,49234.702978211156733,0
407,10994853.32970963046,5180755.9580242140219,0,32125.686677145225985,45594.750303532753605,0
408,11013819.542932799086,5181235.1911721071228,0,32125.686677145225985,16568.927117512270343,0
409,11032069.89385532774,5181714.4243200002238,0,32125.686677145225985,5849.0764907100819983,0
410,11051036.107078496367,5182193.6574678933248,0,32125.686677145225985,0,0
411,11070002.320301664993,5182672.8906157864258,0,33500.49811348644289,0,0
412,11088968.53352483362,5183152.1237636795267,0,40324.926737203211815,0,0
413,11107934.746748002246,5183631.3569115726277,0,51518.784866571659222,0,0
414,11126900.959971170872,5184110.5900594657287,0,69716.118563948257361,0,0
415,11145867.173194339499,5184589.8232073588297,0,88261.625898288257304,0,0
416,11164833.386417508125,5185069.0563552519307,0,106807.13323262825725,17138.476481292924291,0
417,11183799.599640676752,5185548.2895031450316,0,125352.64056696825719,50131.419040994383977,0
418,11202765.812863845378,5186027.5226510381326,0,143898.14790130825713,91195.425256649934454,0
419,11221732.026087014005,5186506.7557989312336,0,162443.65523564827163,151196.83756434827228,0
420,11240698.239310182631,5186985.9889468243346,0,180989.16256998828612,227636.19117242377251,0
421,11259664.452533351257,5187465.2220947174355,0,199534.66990432830062,300924.17335244303104,0
422,11278630.665756519884,5187944.4552426105365,0,218080.17723866831511,355135.38965458143502,0
423,11297596.87897968851,5188423.6883905036375,0,236625.68457300832961,387909.01659999997355,0
424,11316563.092202857137,5188902.9215383967385,0,255171.1919073483441,387909.01659999997355,0
425,11335529.305426025763,5189382.1546862898394,0,255171.1919073483441,387909.01659999997355,0
426,11354495.51864919439,5189861.3878341829404,0,255171.1919073483441,365446.46897915314185,0
427,11373461.731872363016,5188625.3321130145341,0,233756.05641734832898,338410.65038823307259,0
428,11392427.945095531642,5186117.4126840969548,0,212340.92092734831385,304027.39874652703293,0
429,11411394.158318700269,5182602.5853305663913,0,212340.92092734831385,249020.62370201447629,0
430,11430360.371541868895,5176935.8262921329588,0,190925.78543734829873,215214.23840971293976,0
431,11449326.584765037522,5172428.4460377627984,0,169510.6499473482836,179287.66828662509215,0
432,11468292.797988206148,5170744.4138827444986,0,148095.51445734826848,153870.17297295611934,0
433,11487259.011211374775,5171223.6470306375995,0,126680.37896734825335,141832.51382747868774,0
434,11506225.224434543401,5171702.8801785307005,0,126680.37896734825335,111011.42862770003558,0
435,11525191.437657712027,5172182.1133264238015,0,107075.67745000000286,111011.42862770003558,0
436,11533933.261825187132,5172661.3464743169025,0,107075.67745000000286,111011.42862770003558,0
437,11552899.475048355758,5173140.5796222100034,0,107075.67745000000286,111011.42862770003558,0
438,11571865.688271524385,5173619.8127701031044,0,107075.67745000000286,111011.42862770003558,0
439,11590831.901494693011,5174099.0459179962054,0,107075.67745000000286,111011.42862770003558,0
440,11609798.114717861637,5174578.2790658893064,0,107075.67745000000286,111011.42862770003558,0
441,11628764.327941030264,5175057.5122137824073,0,107075.67745000000286,128376.00960607991146,0
442,11647730.54116419889,5175536.7453616755083,0,107075.67745000000286,151391.20729969011154,0
443,11666696.754387367517,5176015.9785095686093,0,107075.67745000000286,199390.20648138661636,0
444,11685662.967610536143,5176495.2116574617103,0,107075.67745000000286,255518.63178456388414,0
445,11704629.18083370477,5176974.4448053548113,0,107075.67745000000286,308857.65829709731042,0
446,11723595.394056873396,5177453.6779532479122,0,107075.67745000000286,356076.0848473586957,0
447,11742561.607280042022,5177932.9111011410132,0,107075.67745000000286,381818.05743307963712,0
448,11761527.820503210649,5178412.1442490341142,0,107075.67745000000286,381818.05743307963712,0
449,11780494.033726379275,5178891.3773969272152,0,107075.67745000000286,381818.05743307963712,0
450,11799460.246949547902,5179370.6105448203161,0,85660.541960000002291,361225.72265157848597,0
451,11818426.460172716528,5178332.1708444375545,0,64245.406470000001718,319847.71877071831841,0
452,11837392.673395885155,5176429.9768529618159,0,42830.270980000001146,275703.60746642271988,0
453,11856358.886619053781,5173979.3515079813078,0,21415.135490000000573,234180.52813399746083,0
454,11875325.099842222407,5168154.5331424074247,0,0,186574.18837717064889,0
455,11894291.313065391034,5163688.6167250359431,0,0,118173.70594411068305,0
456,11913257.52628855966,5162309.7220767512918,0,0,65938.048210658715107,0
457,11932223.739511728287,5162788.9552246443927,0,0,30164.853933444508584,0
458,11951189.952734896913,5163268.1883725374937,0,0,1696.362313222096418,0
459,11956641.552572611719,5163747.4215204305947,0,0,1696.362313222096418,0
460,11975607.765795780346,5164226.6546683236957,0,0,0,0
461,11994573.979018948972,5164705.8878162167966,0,0,0,0
462,12013540.192242117599,5165185.1209641098976,0,0,0,0
463,12032506.405465286225,5165664.3541120029986,0,12374.552094758962994,0,0
464,12051472.618688454852,5166143.5872598960996,0,30920.059429098961118,11990.354355740544634,0
465,12070438.831911623478,5166622.8204077892005,0,49465.566763438961061,43383.591941027218127,0
466,12089405.045134792104,5167102.0535556823015,0,68011.07409777896828,88488.91572203009855,0
467,12108371.258357960731,5167581.2867035754025,0,86556.581432118968223,141123.33345585200004,0
468,12127337.471581129357,5168060.5198514685035,0,105102.08876645896817,199481.61269878456369,0
469,12146303.684804297984,5168539.7529993616045,0,123647.59610079896811,265914.42241641302826,0
470,12165269.89802746661,5169018.9861472547054,0,142193.10343513896805,333581.80575524416054,0
471,12184236.111250635237,5169498.2192951478064,0,160738.61076947895344,375024.00532290071715,0
472,12203202.324473803863,5169977.4524430409074,0,179284.11810381896794,387909.01659999997355,0
473,12222168.537696972489,5170456.6855909340084,0,179284.11810381896794,387909.01659999997355,0
474,12241134.750920141116,5170935.9187388271093,0,157868.98261381895281,382653.15116820886033,0
475,12260100.964143309742,5171415.1518867202103,0,136453.84712381893769,346308.99882435554173,0
476,12279067.177366478369,5171894.3850346133113,0,115038.71163381893712,303963.82733885810012,0
477,12298033.390589646995,5172373.6181825064123,0,104072.69415302353445,250771.49229646171443,0
478,12316999.603812815621,5172107.6954865315929,0,82657.558663023533882,199161.09391164974659,0
479,12335965.817035984248,5172030.5042470740154,0,82657.558663023533882,123026.38145748346869,0
480,12354932.030259152874,5172509.7373949671164,0,82657.558663023533882,57263.560069999381085,0
481,12373898.243482321501,5172988.9705428602174,0,61242.423173023533309,28867.64575912685541,0
482,12392864.456705490127,5173468.2036907533184,0,39827.287683023532736,7328.197553468075057,0
483,12411830.669928658754,5173947.4368386464193,0,18412.152193023532163,0,0
484,12430796.88315182738,5174426.6699865395203,0,1588.2586890226157266,0,0
485,12449763.096374996006,5174905.9031344326213,0,0,0,0
486,12468729.309598164633,5175385.1362823257223,0,0,0,0
487,12487695.522821333259,5175864.3694302188233,0,18545.507334339999943,2231.1432296971665892,0
488,12506661.736044501886,5176343.6025781119242,0,37091.014668679999886,33614.89333741680457,0
489,12525627.949267670512,5176822.8357260050252,0,55636.522003019999829,83255.71227956659277,0
490,12544594.162490839139,5177302.0688738981262,0,74182.029337359999772,140940.25246239959961,0
491,12563560.375714007765,5177781.3020217912272,0,92063.716820335277589,196332.80188449582784,0
