Timestep;a_0;a_1;a_2;a_3;a_4;a_5;a_6;a_7;a_8;a_9;a_10;a_11;a_12;a_13;a_14;a_15;a_16;a_17;a_18;a_19;a_20;a_21;a_22;a_23;a_24;a_25;a_26;a_27;a_28;a_29;a_30;a_31;a_32;a_33;a_34;a_35;a_36;b
14;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;2.683026281451041e10
14;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;-31.240194757473326;2.6911186181853626e10
14;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;-31.240194589847306;2.7226023071538074e10
14;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;-31.321837546208;2.7227201494749187e10
14;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;-33.85932806964487;2.726092672102581e10
14;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;-32.503409652818696;2.7268955798126858e10
14;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;-32.54013198069372;2.727209151315675e10
14;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;-31.230349528201906;2.7269427665929657e10
14;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;-28.416348226828067;2.742704128717167e10
14;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;-31.33206337849962;2.743143200428779e10
14;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;-32.288240687509564;2.744124636104199e10
14;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;-33.38717732457284;2.7506443095310158e10
14;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;-30.657035975664037;2.764879498655362e10
14;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;-30.657880873987228;2.7643066739936745e10
14;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;-60.15006257289902;2.7601639199901085e10
14;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;-31.404666645532345;2.782052421207905e10
14;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;-31.393209449632376;2.783117408411144e10
14;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;-31.19006090809794;2.7907292866355396e10
14;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;-31.507494881209592;2.790764599602862e10
14;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;-31.21731830112657;2.7907458494835716e10
14;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;-31.27106459874926;2.7908794957140106e10
14;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;-31.269715030127355;2.790889656179924e10
