Timestep,a_0,a_1,b
72,-33.569876336473036815,-34.344748852157337637,3112690589.3374114037
72,-31.892679911538063919,-0.37159446091460984762,3001748126.8811182976
72,-31.525710441246733495,-29.714515027380674184,3098703856.8490614891
72,-29.84918946706428855,-0.20158553144611646157,2983480501.6509642601
72,-31.924014432465767754,-0.55348864339379699739,3009197321.0981831551
72,-30.225912947728371449,-0.32948047619264098085,2991258906.650308609
72,-33.552678011834046856,-31.495279207102448993,3112680968.7822442055
72,-30.937390164349363175,-16.386948731958057124,3055089702.473883152
72,-31.615439225901184273,-34.000924282926007436,3101437253.1707706451
72,-31.187380842117200075,-29.514255720606644928,3095194995.941631794
72,-31.444567914881105253,-29.183782015478897165,3096762509.3726434708
72,-31.855631113403262589,-10.264347901618627645,3045629504.5772218704
72,-31.310766718265107045,-22.355138383030897842,3077943657.9537138939
73,-13.824874330311136106,0,1919850457.9222421646
73,-584.18007731356146905,-852.76843668450476343,2060048032.4372975826
73,-37.883667723695815255,-580.13748697177527447,2050241472.6486310959
73,-628.3740885643828733,-85.218995276400775651,2105939009.2268402576
73,-837.55508453410482161,-2.3212220610360767559,2314387847.8427209854
73,-261.01025641773640018,-57.076603707503529961,2323656992.9163780212
73,-41.092399383295386883,-34.755861784105832157,2421359539.1171588898
73,-29.489639361345105328,-0.13434800156151160966,2298783462.8968877792
73,-36.574082835122830204,-582.83588941946879913,2408664772.0389065742
73,-594.142990034200011,-0.12327186395932701601,2368562414.0960702896
73,-55.092204476926838197,-0.062458964754580501011,2358983291.647190094
73,-32.203665538850493988,-22.5525208879228245,2379773339.1917910576
73,-29.688953204919485529,-577.21740564765150339,2361988919.8675866127
73,-30.774131755353046458,-33.420922778428732158,2385435069.7838802338
73,-35.183223176640723295,-30.400269611529790126,2407435144.9502463341
73,-32.039950956066100218,-30.011486264915419042,2394114555.2832226753
73,-29.43657133055621955,-19.726403676729521663,2348484112.5091099739
73,-30.789040843090969446,-29.905335168867310358,2384747003.5511016846
73,-33.115001939587500601,-578.41142623913594889,2402478231.082883358
73,-36.565023572718779121,-0.83288380137414175231,2337738410.407207489
73,-31.248159125034259631,-29.605174867222547874,2388719431.4046959877
73,-29.920488305928483186,-0.21491874351479639538,2303122616.5316858292
73,-33.073624084851758198,-0.74775774712689957457,2329708660.3450379372
73,-30.225912947728371449,-0.32948047619264070329,2308500634.8353791237
73,-31.86484425694982292,-37.67279080799283264,2395436040.9600925446
73,-30.580707578940678815,-16.925968347302891459,2356951061.1814703941
73,-32.144720094266297394,-31.955447778813969251,2396684880.5855984688
73,-30.230600246812127097,-29.49504475989473562,2379783551.8850469589
73,-30.962565699685956844,-28.358911265584765715,2384632517.0299491882
73,-31.895991054856484226,-10.550136303590496922,2352042431.6525630951
73,-31.602040372592181683,-19.515474033284483824,2371553689.5194168091
74,-9.976378716464283869,0,1358019080.896130085
74,-592.98445655611828897,-1126.582092619576315,1765090322.6541960239
74,-698.08276975096589467,-32.517073439169706717,1787144749.999863863
74,-314.9950171889973376,-293.95753065961702077,1805962101.1343829632
74,-313.98680365033914086,-2.3212220610360763118,1947313309.3022305965
74,-36.252058098788857876,-579.89018440229790485,1750951063.897785902
74,-36.712732717582618136,-31.38360296961635143,1751519203.976151228
74,-29.489639361345105328,-0.13434800156151155415,1671402240.4496600628
74,-31.478369843723939425,-305.49069708158788217,1737512223.169921875
74,-47.473666432962524198,0,1714491640.0513916016
74,-40.469779814846688737,-2.0645627538160082892,1711453151.1884212494
74,-31.84712305231202123,-21.854226575723696868,1726547017.3244407177
74,-25.849493646272328817,-32.509477946277236526,1672811558.4385147095
74,-30.773857357281922731,-32.512469625693270814,1732002631.7884292603
74,-33.523406641905971526,-30.126374689853498978,1744061056.4066131115
74,-31.599961013286439027,-29.417110266624060699,1735696468.8820817471
74,-28.913661180071329682,-18.372678347249028263,1701353769.1840262413
74,-29.065069303412865764,-27.574333143327788065,1716606092.5343120098
74,-31.921026853701121695,-33.084625903267934177,1739127006.7393283844
74,-311.92511755805554685,-0.099531687105879687594,1942128232.204413414
74,-29.09263884720769866,-30.339482936430087534,1720448742.0778441429
74,-28.471179958619053707,0,1662805757.9813921452
74,-33.810257934925047607,-0.9361915299924244982,1697223030.4065990448
74,-26.185986580715493233,-0.048708531722000847353,1643311742.3531279564
74,-30.572703618544714743,-32.208478003479854124,1732069333.2490327358
74,-30.313030922739756079,-18.269843883096914539,1714145506.8256087303
74,-34.68230504319002705,-578.28906760084453254,1750759392.7144200802
74,-25.116305448935229094,-30.353502627266291114,1683139778.0669062138
74,-30.314329554551978418,-28.498596635823851386,1727923343.359205246
74,-31.600575515540359817,-10.554599186528269783,1708153592.9180064201
74,-32.334276385342526794,-18.140380290955711473,1724549024.7200262547
75,-5.6724436997179399356,0,799578840.10506355762
75,-586.76474432200041065,-1351.9678301482003917,1126300781.028482914
75,-319.34661181472029057,-31.902144606581764208,1124816950.8251700401
75,-36.982612147602239361,-846.53471869770362446,1073814443.6515743732
75,-37.659891906510480908,-1.9928558397048699025,1044115750.9350978136
75,-31.950691838672014455,-32.277011870637430491,1062715317.6475075483
75,-39.755259184836852171,-28.063217879193540938,1072660839.3291214705
75,-28.899027323468324369,0,1021013141.4419074059
75,-30.463903250553574509,-30.484093559027158449,1058017718.4997165203
75,-36.835337408446015672,0,1040578604.9423646927
75,-32.542819452825952453,-14.023869912859902698,1051111480.5543687344
75,-32.882802472262099514,-20.863749197350891507,1059021422.4444848299
75,-13.364941423280281896,-843.80422346902923891,932200228.40441095829
75,-31.85436226213535349,-29.19060402004497945,1062112296.789257884
75,-33.363124947112957841,-31.900971868405783027,1066774386.5176604986
75,-31.218193819915224907,-30.994528879898187057,1060879825.6004445553
75,-29.303308609766204995,-19.424409705307766671,1046850958.2808949947
75,-18.576671218441145328,-30.304896211239253034,984064786.47454881668
75,-31.747416937243254864,-844.42593475496857991,1064107547.6269459724
75,-40.523369163264291615,-0.28372500154621976831,1043755884.199426055
75,-25.377433444406605645,-29.962879903370051693,1033736354.5057396889
75,-24.749417852821640196,-10.203926269728340159,1012723300.9187005758
75,-32.929938133029985181,-1.5769682758770893205,1036707793.6188356876
75,-20.767579219457250161,-0.16552085776417635454,970814235.96793270111
75,-28.345157672982828956,-842.18167359481708445,1051655352.8099807501
75,-31.40496648168926086,-21.965325443725330246,1056447348.3954396248
75,-36.151573812907180638,-31.221845517643171064,1071346924.2523156404
75,-27.803225280383209395,-31.209731630118806578,1047596245.3685120344
75,-32.184473484076818295,-30.82558781212349075,1063680792.0771967173
75,-30.945977020187495299,-12.015872009351426186,1045139506.0751149654
75,-34.545860235529083582,-7.3338642293242513048,1048104291.0752449036
76,-2.877676168382385935,0,306402580.42701506615
76,-36.995919822520427545,-32.34377024799890421,432414741.8796518445
76,-28.775063482598032039,-16.899944855088868678,427561367.43492072821
76,-30.247318698269214821,-30.446117612102128192,431445014.018050313
76,-31.529358778864860824,0,417819112.63976043463
76,-26.805590053727065936,-27.453495805744573488,427568647.05475956202
76,-30.247316179552406368,-27.32142034841065481,431441258.69246840477
76,-18.657436801171659368,0,392998572.14037740231
76,-21.999806379659915478,-30.038535476569286686,417389064.13299357891
76,-28.049542760100468541,0,415227783.57219266891
76,-23.581870389293225543,-18.924719184055010857,419746483.67695116997
76,-35.900523708516693944,-22.994261575663141883,431879897.53298074007
76,-7.8720245657891982916,-30.038522193338838662,349794100.70122170448
76,-33.078443274101488214,-26.836701355459421592,432296288.66475635767
76,-31.550797681439416209,-30.968929704987463225,432003477.82790106535
76,-30.92464166696952077,-30.567554585464833394,431761237.48853802681
76,-31.34960187582164437,-22.570538925353517357,431321558.127635777
76,-17.027422859532872934,-30.038522459625220051,399703101.18012797832
76,-31.390335511470865981,-30.968913609485927196,431953112.71465456486
76,-31.325989090843211926,-10.77867164181643389,425651167.28291976452
76,-27.67621953421805614,-30.28835952574438295,428873128.30148684978
76,-28.916483120883025748,-10.587151142539227067,424015564.14072912931
76,-29.959507501652545614,-1.6886503604896625497,418531355.80594545603
76,-23.632455763880610533,-2.041423912424841447,409312287.26926422119
76,-31.281616042219983598,-30.924511567103746046,431910293.7662742734
76,-31.371040557008864624,-26.679176954936227872,431914125.35033488274
76,-32.168052148204857588,-26.836701355459421592,432136733.15943056345
76,-30.924678144386394507,-30.567574858922260006,431761252.93276041746
76,-30.924678851928479872,-30.567575566464345371,431761253.22868043184
76,-30.24731187121727416,-10.77867131656664057,425170168.07119184732
76,-30.06130004043638948,0,417148373.65052211285
77,0,0,0
