Name;StartLine;EndLine;MaxPowerFlow;MinPowerFlow;Susceptance;MaxAddedCapacity;MaxRetCapacity;InvestmentCost
LLTGES0883a;ES00778;ES00225;854.105;-854.105;0.34229193001799413;500.0;0.0;100.0
LLTGES0884;ES00272;ES00779;1552.919;-1552.919;0.1336939548419646;500.0;0.0;100.0
LLTGES0885;ES00985;ES00773;427.053;-427.053;0.05552207066408298;500.0;0.0;100.0
LLTGES0886;ES00732;ES00983;427.053;-427.053;0.3022985020546808;500.0;0.0;100.0
LLTGES0887;ES00733;ES00984;1552.919;-1552.919;0.3307572986841668;500.0;0.0;100.0
LLTGES0888a;ES00104;ES01012;3105.838;-3105.838;1.3197597650956376;500.0;0.0;100.0
LLTGES0890a;ES00984;ES00986;3105.838;-3105.838;2.3019947626811836;500.0;0.0;100.0
LLTGES0891a;ES00983;ES00985;854.105;-854.105;1.8363765325965375;500.0;0.0;100.0
LLTGES0892a;ES00165;ES00163;3105.838;-3105.838;1.1992427805584611;500.0;0.0;100.0
LLTGES0893;ES00164;ES00726;427.053;-427.053;0.26084042177289596;500.0;0.0;100.0
LLTGES0894a;ES00165;ES00789;3105.838;-3105.838;0.4817162822688226;500.0;0.0;100.0
LLTGES0895a;ES00567;ES00569;1708.211;-1708.211;5.174567071608057;500.0;0.0;100.0
LLTGES0896a;ES00566;ES00568;587.942;-587.942;4.011476573731469;500.0;0.0;100.0
LLTGES0897;ES00869;ES00570;427.053;-427.053;21.301967778119838;500.0;0.0;100.0
LLTGES0898a;ES00070;ES00570;854.105;-854.105;0.2019782027002513;500.0;0.0;100.0
LLTGES0899;ES00867;ES00061;1552.919;-1552.919;0.04813689324678837;500.0;0.0;100.0
LLTGES0900a;ES01004;ES00786;3105.838;-3105.838;0.18120203062950735;500.0;0.0;100.0
LLTGES0901;ES00062;ES00785;1552.919;-1552.919;0.22527957745023958;500.0;0.0;100.0
LLTGES0902;ES00062;ES00554;1552.919;-1552.919;0.05147758497706284;500.0;0.0;100.0
LLTGES0903;ES00749;ES00062;1552.919;-1552.919;0.05821059274909548;500.0;0.0;100.0
LLTGES0904;ES00062;ES00559;1552.919;-1552.919;0.057434340221755954;500.0;0.0;100.0
LLTGES0905a;ES00780;ES00572;3105.838;-3105.838;0.3502816691792969;500.0;0.0;100.0
LLTGES0906a;ES00572;ES00965;3105.838;-3105.838;0.7139876804037896;500.0;0.0;100.0
LLTGES0907a;ES00982;ES00543;854.105;-854.105;1.0257769395563323;500.0;0.0;100.0
LLTGES0908;ES00546;ES00125;854.105;-854.105;0.8555007139807164;500.0;0.0;100.0
LLTGES0909;ES00548;ES00546;427.053;-427.053;0.1955504997991417;500.0;0.0;100.0
LLTGES0910;ES00731;ES00790;427.053;-427.053;0.1093156061141969;500.0;0.0;100.0
LLTGES0911;ES00156;ES00790;427.053;-427.053;0.09414540856564453;500.0;0.0;100.0
LLTGES0912;ES00868;ES00162;427.053;-427.053;0.24428862130871373;500.0;0.0;100.0
LLTGES0913a;ES00574;ES01010;854.105;-854.105;159.76475833589876;500.0;0.0;100.0
LLTGES0914;ES00574;ES00748;427.053;-427.053;0.1595254701307027;500.0;0.0;100.0
LLTGES0915a;ES00988;ES00733;3105.838;-3105.838;1.1938810393637138;500.0;0.0;100.0
LLTGES0916a;ES00987;ES00732;854.105;-854.105;0.95239796325424;500.0;0.0;100.0
LLTGES0917a;ES01012;ES00988;4658.757;-4658.757;7.195456683350766;500.0;0.0;100.0
LLTGES0918a;ES01011;ES00987;1281.158;-1281.158;5.740051197696962;500.0;0.0;100.0
LLTGES0919;ES00558;ES00102;427.053;-427.053;0.2223587450743198;500.0;0.0;100.0
LLTGES0920;ES00174;ES00995;1552.919;-1552.919;0.12042907056720566;500.0;0.0;100.0
LLTGES0921;ES00995;ES00559;1552.919;-1552.919;0.7191150605144092;500.0;0.0;100.0
LLTGES0922;ES00555;ES00994;427.053;-427.053;0.46443243702296155;500.0;0.0;100.0
LLTGES0923a;ES01013;ES00555;854.105;-854.105;7.022626740039506;500.0;0.0;100.0
LLTGES0924;ES00994;ES00557;427.053;-427.053;0.11067873802279098;500.0;0.0;100.0
LLTGES0925;ES00575;ES00156;427.053;-427.053;0.41443517078054154;500.0;0.0;100.0
LLTGES0926a;ES01015;ES00576;854.105;-854.105;71.00655926039946;500.0;0.0;100.0
LLTGES0927;ES00576;ES00565;427.053;-427.053;0.1391679079581;500.0;0.0;100.0
LLTGES0928;ES00556;ES00576;427.053;-427.053;0.07330339909882945;500.0;0.0;100.0
LLTGES0929a;ES01016;ES00556;854.105;-854.105;15.976475833589875;500.0;0.0;100.0
LLTGES0930;ES00565;ES00575;427.053;-427.053;0.15186764100370606;500.0;0.0;100.0
LLTGES0931a;ES00088;ES00925;854.105;-854.105;0.2374801313056838;500.0;0.0;100.0
LLTGES0932;ES00927;ES00311;427.053;-427.053;0.1381450569268472;500.0;0.0;100.0
LLTGES0934a;ES00795;ES00123;1708.211;-1708.211;6.204456634403836;500.0;0.0;100.0
LLTGES0935a;ES00093;ES00706;854.105;-854.105;0.4350299750466951;500.0;0.0;100.0
LLTGES0936;ES00536;ES01023;427.053;-427.053;0.9234957129242705;500.0;0.0;100.0
LLTGES0937;ES01023;ES01022;427.053;-427.053;0.43711288190396386;500.0;0.0;100.0
LLTGES0938;ES00863;ES00745;427.053;-427.053;0.2687380291604689;500.0;0.0;100.0
LLTGES0939a;ES00097;ES01023;854.105;-854.105;1.1725853822818257;500.0;0.0;100.0
LLTGES0940a;ES01110;ES00536;854.105;-854.105;3.3111867012621508;500.0;0.0;100.0
LLTGES0941;ES00098;ES00860;1552.919;-1552.919;0.10816826592128706;500.0;0.0;100.0
LLTGES0942a;ES00860;ES00578;3105.838;-3105.838;3.256480395988016;500.0;0.0;100.0
LLTGES0943;ES00578;ES01100;1552.919;-1552.919;0.14951365759855392;500.0;0.0;100.0
LLTGES0944a;ES01100;ES01024;3105.838;-3105.838;2.9780452691935015;500.0;0.0;100.0
LLTGES0945;ES01100;ES00297;1552.919;-1552.919;0.06784334158308367;500.0;0.0;100.0
LLTGES0946a;ES01025;ES01026;3105.838;-3105.838;1.8206685850296633;500.0;0.0;100.0
LLTGES0947;ES01026;ES00295;1552.919;-1552.919;0.3337892405887717;500.0;0.0;100.0
LLTGES0948;ES00297;ES00579;3105.838;-3105.838;0.7342751397003225;500.0;0.0;100.0
LLTGES0950a;ES00580;ES00581;854.105;-854.105;0.5900822099202171;500.0;0.0;100.0
LLTGES0951a;ES01027;ES00582;854.105;-854.105;0.9495676572713151;500.0;0.0;100.0
LLTGES0952a;ES00582;ES01028;854.105;-854.105;33.63468596545238;500.0;0.0;100.0
LLTGES0953a;ES00582;ES00581;854.105;-854.105;3.1793981758387817;500.0;0.0;100.0
LLTGES0954a;ES00431;ES00584;3105.838;-3105.838;1.0102070333077577;500.0;0.0;100.0
LLTGES0955a;ES01007;ES00573;6211.676;-6211.676;1.5958051342889483;500.0;0.0;100.0
LLTGES0956a;ES01007;ES00046;3105.838;-3105.838;0.49026571445107225;500.0;0.0;100.0
LLTGES0957;ES00584;ES00585;1552.919;-1552.919;1.8805027638804037;500.0;0.0;100.0
LLTGES0958a;ES00585;ES00573;3105.838;-3105.838;2.3019947626811836;500.0;0.0;100.0
LLTGES0959;ES00583;ES00586;427.053;-427.053;0.9566751996161603;500.0;0.0;100.0
LLTGES0960a;ES00861;ES00586;854.105;-854.105;2.8916698341339147;500.0;0.0;100.0
LLTGES0961a;ES00430;ES01029;854.105;-854.105;1.3597000709438194;500.0;0.0;100.0
LLTGES0962;ES00430;ES00861;854.105;-854.105;3.24395448397764;500.0;0.0;100.0
LLTGES0964;ES00587;ES00580;854.105;-854.105;0.8310260511620222;500.0;0.0;100.0
LLTGES0966;ES00580;ES00692;427.053;-427.053;0.03262502722807817;500.0;0.0;100.0
LLTGES0967;ES00692;ES00026;427.053;-427.053;0.17132949955592364;500.0;0.0;100.0
LLTGES0968a;ES00587;ES01030;854.105;-854.105;2.0096196017094186;500.0;0.0;100.0
LLTGES0969;ES00045;ES00587;854.105;-854.105;1.2266008317535415;500.0;0.0;100.0
LLTGES0971a;ES00045;ES01031;854.105;-854.105;0.6931225958173483;500.0;0.0;100.0
LLTGES0972a;ES00045;ES00294;854.105;-854.105;0.2112591845763951;500.0;0.0;100.0
LLTGES0973;ES01032;ES00045;427.053;-427.053;0.5298996959731302;500.0;0.0;100.0
LLTGES0974a;ES00294;ES00296;854.105;-854.105;1.0722467002409315;500.0;0.0;100.0
LLTGES0975;ES00045;ES00588;427.053;-427.053;0.23703970079510206;500.0;0.0;100.0
LLTGES0976;ES01031;ES00588;854.105;-854.105;1.6302526360805998;500.0;0.0;100.0
LLTGES0977;ES01033;ES00588;427.053;-427.053;0.1070092152283314;500.0;0.0;100.0
LLTGES0978a;ES01033;ES00589;854.105;-854.105;1.8963176063608165;500.0;0.0;100.0
LLTGES0980;ES00590;ES01035;427.053;-427.053;0.47690972637581724;500.0;0.0;100.0
LLTGES0981;ES01035;ES01033;427.053;-427.053;0.1654735974478496;500.0;0.0;100.0
LLTGES0982a;ES01035;ES01034;854.105;-854.105;1.7225310871795017;500.0;0.0;100.0
LLTGES0983;ES00590;ES00097;427.053;-427.053;0.6629243084477127;500.0;0.0;100.0
LLTGES0984;ES00589;ES01020;427.053;-427.053;0.11419925542237225;500.0;0.0;100.0
LLTGES0985;ES01020;ES00220;427.053;-427.053;0.4359202137405151;500.0;0.0;100.0
LLTGES0986a;ES00097;ES00577;854.105;-854.105;0.15436208534869447;500.0;0.0;100.0
LLTGES0987a;ES00097;ES00536;854.105;-854.105;2.035219851412723;500.0;0.0;100.0
LLTGES0988a;ES00743;ES00591;854.105;-854.105;1.3743205018141829;500.0;0.0;100.0
LLTGES0989a;ES00591;ES00420;1281.158;-1281.158;2.2608220519230957;500.0;0.0;100.0
LLTGES0991a;ES01036;ES00593;854.105;-854.105;53.25491944529959;500.0;0.0;100.0
LLTGES0992;ES00592;ES00593;427.053;-427.053;0.8130522052717495;500.0;0.0;100.0
LLTGES0993;ES00593;ES00044;427.053;-427.053;0.11087075526432949;500.0;0.0;100.0
LLTGES0994a;ES01038;ES01037;854.105;-854.105;0.6416255354855371;500.0;0.0;100.0
LLTGES0995a;ES00594;ES01039;854.105;-854.105;0.9370367057823975;500.0;0.0;100.0
LLTGES0996;ES00594;ES00595;427.053;-427.053;0.2986257165156987;500.0;0.0;100.0
LLTGES0998;ES01040;ES00595;427.053;-427.053;0.14354425726495845;500.0;0.0;100.0
LLTGES0999;ES01037;ES00595;427.053;-427.053;0.1277607023877639;500.0;0.0;100.0
LLTGES1000;ES01039;ES00141;427.053;-427.053;0.18884723207553045;500.0;0.0;100.0
LLTGES1001;ES00215;ES01041;427.053;-427.053;0.2562385859437029;500.0;0.0;100.0
LLTGES1002;ES01041;ES01068;427.053;-427.053;0.09656377052638183;500.0;0.0;100.0
LLTGES1003a;ES01041;ES01042;854.105;-854.105;3.0002771518478646;500.0;0.0;100.0
LLTGES1004;ES00596;ES01049;427.053;-427.053;0.1788077877290417;500.0;0.0;100.0
LLTGES1005a;ES00215;ES00597;854.105;-854.105;0.137579985649859;500.0;0.0;100.0
LLTGES1006a;ES00597;ES00304;854.105;-854.105;0.21488198834687125;500.0;0.0;100.0
LLTGES1007;ES00598;ES00375;427.053;-427.053;0.363101723490679;500.0;0.0;100.0
LLTGES1008a;ES00435;ES00599;854.105;-854.105;0.18258829524102718;500.0;0.0;100.0
LLTGES1009a;ES00600;ES01044;3105.838;-3105.838;4.4505232078502885;500.0;0.0;100.0
LLTGES1010;ES01046;ES01045;427.053;-427.053;15.976475833589875;500.0;0.0;100.0
LLTGES1011a;ES00602;ES00604;854.105;-854.105;0.4362177702004062;500.0;0.0;100.0
LLTGES1012a;ES00601;ES00603;293.971;-293.971;0.33816884427019545;500.0;0.0;100.0
LLTGES1013;ES01077;ES00020;427.053;-427.053;0.7948495439596954;500.0;0.0;100.0
LLTGES1014a;ES00073;ES01047;854.105;-854.105;0.7774440794934246;500.0;0.0;100.0
LLTGES1015a;ES00228;ES00605;854.105;-854.105;0.20932166175682773;500.0;0.0;100.0
LLTGES1016a;ES00605;ES00439;854.105;-854.105;0.19865061651961302;500.0;0.0;100.0
LLTGES1017a;ES00599;ES00606;854.105;-854.105;0.7116470304494378;500.0;0.0;100.0
LLTGES1018a;ES00051;ES00606;854.105;-854.105;0.1204408279954005;500.0;0.0;100.0
LLTGES1019;ES01044;ES00229;1552.919;-1552.919;0.13821500645497792;500.0;0.0;100.0
LLTGES1020a;ES00607;ES00491;854.105;-854.105;0.43326036158887804;500.0;0.0;100.0
LLTGES1021a;ES00491;ES00929;854.105;-854.105;0.36475972222807945;500.0;0.0;100.0
LLTGES1022;ES00026;ES00096;427.053;-427.053;0.06555796402786161;500.0;0.0;100.0
LLTGES1023;ES00096;ES00580;427.053;-427.053;0.04618145926749495;500.0;0.0;100.0
LLTGES1024;ES00027;ES00026;427.053;-427.053;0.25339374835194095;500.0;0.0;100.0
LLTGES1025;ES00073;ES00608;427.053;-427.053;0.2028758836011413;500.0;0.0;100.0
LLTGES1026;ES00602;ES00030;427.053;-427.053;0.17981402176240718;500.0;0.0;100.0
LLTGES1027;ES00859;ES00860;1552.919;-1552.919;0.16476638778548994;500.0;0.0;100.0
LLTGES1028a;ES00118;ES00115;3105.838;-3105.838;1.0471819312588915;500.0;0.0;100.0
LLTGES1029;ES01092;ES01142;1552.919;-1552.919;0.10675562065738964;500.0;0.0;100.0
LLTGES1030a;ES00007;ES00186;3105.838;-3105.838;0.11637044994379023;500.0;0.0;100.0
LLTGES1031a;ES01116;ES00552;3105.838;-3105.838;0.33588854398870105;500.0;0.0;100.0
LLTGES1032a;ES00378;ES00372;854.105;-854.105;0.29409067342089057;500.0;0.0;100.0
LLTGES1033;ES01050;ES00374;427.053;-427.053;39.94118958397469;500.0;0.0;100.0
LLTGES1034;ES01051;ES01052;427.053;-427.053;0.4091287025247088;500.0;0.0;100.0
LLTGES1035;ES01053;ES00056;427.053;-427.053;0.07376027624002714;500.0;0.0;100.0
LLTGES1036a;ES00078;ES00248;1281.158;-1281.158;2.8614583582549034;500.0;0.0;100.0
LLTGES1037a;ES00077;ES00247;440.957;-440.957;2.2182866724888193;500.0;0.0;100.0
LLTGES1038;ES00322;ES01246;427.053;-427.053;0.32406644692880077;500.0;0.0;100.0
LLTGES1039;ES00320;ES00718;427.053;-427.053;0.6289951115586566;500.0;0.0;100.0
LLTGES1040;ES00322;ES00319;427.053;-427.053;0.17546925682141545;500.0;0.0;100.0
LLTGES1041;ES01056;ES00609;427.053;-427.053;0.18011810409909673;500.0;0.0;100.0
LLTGES1042a;ES00362;ES00610;3105.838;-3105.838;0.3757477379986172;500.0;0.0;100.0
LLTGES1043;ES01058;ES00332;427.053;-427.053;0.16996250886797742;500.0;0.0;100.0
LLTGES1044a;ES00612;ES01148;3105.838;-3105.838;0.33448608660252693;500.0;0.0;100.0
LLTGES1045;ES00611;ES01061;427.053;-427.053;0.7180438576894327;500.0;0.0;100.0
LLTGES1046;ES01061;ES01062;427.053;-427.053;0.26363821507574053;500.0;0.0;100.0
LLTGES1047a;ES00611;ES00405;854.105;-854.105;1.2832510709710743;500.0;0.0;100.0
LLTGES1048a;ES00611;ES01063;854.105;-854.105;0.9741753557066999;500.0;0.0;100.0
LLTGES1049;ES00613;ES01178;427.053;-427.053;0.890054363988294;500.0;0.0;100.0
LLTGES1050;ES00613;ES00399;427.053;-427.053;1.0650983889059917;500.0;0.0;100.0
LLTGES1051;ES00389;ES01118;427.053;-427.053;0.10587459134254393;500.0;0.0;100.0
LLTGES1052a;ES00470;ES00482;854.105;-854.105;1.345387438618095;500.0;0.0;100.0
LLTGES1053;ES00145;ES01067;427.053;-427.053;0.19388926982511986;500.0;0.0;100.0
LLTGES1054a;ES01066;ES00143;854.105;-854.105;18.795853921870442;500.0;0.0;100.0
LLTGES1055a;ES00738;ES01077;854.105;-854.105;0.578333966826783;500.0;0.0;100.0
LLTGES1056a;ES00263;ES00236;854.105;-854.105;1.2313276172323604;500.0;0.0;100.0
LLTGES1057a;ES00262;ES00235;293.971;-293.971;0.954561381225118;500.0;0.0;100.0
LLTGES1058a;ES01166;ES01071;854.105;-854.105;0.37747137232344663;500.0;0.0;100.0
LLTGES1061;ES00397;ES00010;1552.919;-1552.919;0.01867178299023522;500.0;0.0;100.0
LLTGES1062;ES00010;ES00159;1552.919;-1552.919;0.0680392540693946;500.0;0.0;100.0
LLTGES1063a;ES01074;ES00614;854.105;-854.105;0.2954503159239922;500.0;0.0;100.0
LLTGES1065a;ES00616;ES00299;854.105;-854.105;2.8028904971210316;500.0;0.0;100.0
LLTGES1067a;ES00076;ES01076;3105.838;-3105.838;1.033669906339422;500.0;0.0;100.0
LLTGES1068;ES00362;ES01075;1552.919;-1552.919;0.03743430735575009;500.0;0.0;100.0
LLTGES1069;ES01075;ES00918;1552.919;-1552.919;0.17865615018132291;500.0;0.0;100.0
LLTGES1070;ES00076;ES01075;1552.919;-1552.919;1.0796417485351104;500.0;0.0;100.0
LLTGES1071a;ES00002;ES00020;854.105;-854.105;0.6886411997237017;500.0;0.0;100.0
LLTGES1072a;ES00173;ES01177;854.105;-854.105;2.4391566158152482;500.0;0.0;100.0
LLTGES1073a;ES01082;ES00420;854.105;-854.105;0.8962959794440324;500.0;0.0;100.0
LLTGES1074;ES00209;ES00216;427.053;-427.053;0.5873704350584513;500.0;0.0;100.0
LLTGES1075a;ES00233;ES00048;854.105;-854.105;0.9453535996207029;500.0;0.0;100.0
LLTGES1076;ES00299;ES01167;427.053;-427.053;1.1094774884437415;500.0;0.0;100.0
LLTGES1077;ES01127;ES00161;427.053;-427.053;0.4444082290289256;500.0;0.0;100.0
LLTGES1078a;ES00220;ES00592;854.105;-854.105;0.4804955137921767;500.0;0.0;100.0
LLTGES1079;ES01084;ES01083;1552.919;-1552.919;0.07789713899387903;500.0;0.0;100.0
LLTGES1080a;ES00022;ES00616;854.105;-854.105;3.0431382540171192;500.0;0.0;100.0
LLTGES1081;ES00798;ES00799;427.053;-427.053;0.24243514163262334;500.0;0.0;100.0
LLTGES1082;ES00434;ES00204;427.053;-427.053;0.03469752597152758;500.0;0.0;100.0
LLTGES1084a;ES00617;ES01104;854.105;-854.105;0.7580771451288199;500.0;0.0;100.0
LLTGES1085a;ES00618;ES00504;854.105;-854.105;1.3397464011396125;500.0;0.0;100.0
LLTGES1086a;ES00517;ES00619;854.105;-854.105;0.5595963514392251;500.0;0.0;100.0
LLTGES1087a;ES00058;ES00712;3105.838;-3105.838;2.679244740511879;500.0;0.0;100.0
LLTGES1089a;ES00246;ES00067;3105.838;-3105.838;0.33801442084938904;500.0;0.0;100.0
LLTGES1090;ES00620;ES00621;427.053;-427.053;1.493128582578493;500.0;0.0;100.0
LLTGES1091;ES00622;ES00620;427.053;-427.053;0.40600955104421543;500.0;0.0;100.0
LLTGES1092;ES01255;ES00621;427.053;-427.053;0.308426174393627;500.0;0.0;100.0
LLTGES1093;ES00162;ES00622;427.053;-427.053;0.26148078287381143;500.0;0.0;100.0
LLTGES1094a;ES00479;ES00035;3105.838;-3105.838;0.07404512223061761;500.0;0.0;100.0
LLTGES1095;ES00478;ES00623;427.053;-427.053;0.07578973355592922;500.0;0.0;100.0
LLTGES1096a;ES00344;ES01180;854.105;-854.105;0.17494087964511226;500.0;0.0;100.0
LLTGES1097a;ES00034;ES00429;854.105;-854.105;0.3255522329819639;500.0;0.0;100.0
LLTGES1098;ES00230;ES01093;427.053;-427.053;0.35113133700197535;500.0;0.0;100.0
LLTGES1099;ES00624;ES01125;2484.67;-2484.67;0.22600448064543466;500.0;0.0;100.0
LLTGES1101a;ES00496;ES00494;854.105;-854.105;0.17981402176240718;500.0;0.0;100.0
LLTGES1103a;ES00903;ES00904;3105.838;-3105.838;1.0781886640821696;500.0;0.0;100.0
LLTGES1104;ES00686;ES01096;427.053;-427.053;0.6327317161817774;500.0;0.0;100.0
LLTGES1105a;ES00145;ES01162;854.105;-854.105;1.731867299034133;500.0;0.0;100.0
LLTGES1106;ES00588;ES01097;427.053;-427.053;0.7100655926039946;500.0;0.0;100.0
LLTGES1108;ES01101;ES00628;427.053;-427.053;0.35036131214012894;500.0;0.0;100.0
LLTGES1109a;ES00444;ES00378;854.105;-854.105;1.105638465992379;500.0;0.0;100.0
LLTGES1110;ES00629;ES00304;427.053;-427.053;0.32605052721611993;500.0;0.0;100.0
LLTGES1111a;ES01102;ES00630;854.105;-854.105;0.8486839752238978;500.0;0.0;100.0
LLTGES1112a;ES00630;ES01129;854.105;-854.105;1.1535361612700272;500.0;0.0;100.0
LLTGES1113a;ES00304;ES00631;854.105;-854.105;0.5221070533852901;500.0;0.0;100.0
LLTGES1114;ES01067;ES00485;427.053;-427.053;1.068660590875577;500.0;0.0;100.0
LLTGES1115a;ES00022;ES01005;854.105;-854.105;2.0417221512574923;500.0;0.0;100.0
LLTGES1116a;ES01105;ES01106;854.105;-854.105;3.1793981758387817;500.0;0.0;100.0
LLTGES1117a;ES00024;ES01105;854.105;-854.105;2.6738871688016532;500.0;0.0;100.0
LLTGES1118a;ES01106;ES00567;854.105;-854.105;1.5896990879193909;500.0;0.0;100.0
LLTGES1119a;ES00020;ES01107;854.105;-854.105;2.731021510015364;500.0;0.0;100.0
LLTGES1120a;ES00001;ES00632;2562.316;-2562.316;5.355243296175378;500.0;0.0;100.0
LLTGES1121;ES00632;ES00602;427.053;-427.053;0.8754233333473905;500.0;0.0;100.0
LLTGES1123a;ES00353;ES01108;3105.838;-3105.838;1.1992427805584611;500.0;0.0;100.0
LLTGES1124a;ES00243;ES00614;854.105;-854.105;0.23029154354724146;500.0;0.0;100.0
LLTGES1125;ES01018;ES01019;427.053;-427.053;0.7699506425826447;500.0;0.0;100.0
LLTGES1126;ES00971;ES00142;427.053;-427.053;0.0930758860098449;500.0;0.0;100.0
LLTGES1127a;ES00722;ES00142;854.105;-854.105;11.018259195579228;500.0;0.0;100.0
LLTGES1128a;ES00185;ES00189;854.105;-854.105;0.7544970877728395;500.0;0.0;100.0
LLTGES1129a;ES00751;ES00187;854.105;-854.105;3.3812647266856883;500.0;0.0;100.0
LLTGES1130;ES00495;ES00505;427.053;-427.053;0.25562361333743805;500.0;0.0;100.0
LLTGES1131a;ES00495;ES01086;854.105;-854.105;10.143794180057064;500.0;0.0;100.0
LLTGES1132a;ES00185;ES00633;854.105;-854.105;0.81098862099441;500.0;0.0;100.0
LLTGES1133;ES00802;ES00123;427.053;-427.053;1.192274315939543;500.0;0.0;100.0
LLTGES1134;ES00713;ES00140;427.053;-427.053;0.09031359996376415;500.0;0.0;100.0
LLTGES1135;ES01048;ES00991;1552.919;-1552.919;1.1921044306741846;500.0;0.0;100.0
LLTGES1136a;ES01091;ES00622;854.105;-854.105;22.823536905128393;500.0;0.0;100.0
LLTGES1137a;ES00723;ES00165;3105.838;-3105.838;3.870020180739382;500.0;0.0;100.0
LLTGES1138;ES00083;ES00708;427.053;-427.053;1.868593664747354;500.0;0.0;100.0
LLTGES1139a;ES00997;ES00562;854.105;-854.105;14.524068939627162;500.0;0.0;100.0
LLTGES1140;ES00975;ES00537;427.053;-427.053;0.1429022883147574;500.0;0.0;100.0
LLTGES1141a;ES00965;ES01007;3105.838;-3105.838;0.25120544917311133;500.0;0.0;100.0
LLTGES1142;ES00965;ES01111;1552.919;-1552.919;1.85438466993762;500.0;0.0;100.0
LLTGES1143a;ES01112;ES00950;854.105;-854.105;2.01595909572112;500.0;0.0;100.0
LLTGES1144a;ES00950;ES00515;854.105;-854.105;0.7245567271469332;500.0;0.0;100.0
LLTGES1145;ES00787;ES00293;1552.919;-1552.919;0.27285224026330107;500.0;0.0;100.0
LLTGES1146;ES01113;ES00048;427.053;-427.053;0.890054363988294;500.0;0.0;100.0
LLTGES1147;ES01114;ES00233;427.053;-427.053;8.635932883021557;500.0;0.0;100.0
LLTGES1148a;ES00321;ES00809;854.105;-854.105;2.535948545014266;500.0;0.0;100.0
LLTGES1149a;ES00531;ES01001;854.105;-854.105;0.9801518916312808;500.0;0.0;100.0
LLTGES1150a;ES00979;ES00531;854.105;-854.105;0.2642924041950352;500.0;0.0;100.0
LLTGES1151;ES00200;ES00927;427.053;-427.053;0.04980198202490611;500.0;0.0;100.0
LLTGES1152a;ES00607;ES00298;854.105;-854.105;3.3284324653312245;500.0;0.0;100.0
LLTGES1153;ES00908;ES00472;427.053;-427.053;0.25541927791510594;500.0;0.0;100.0
LLTGES1154a;ES00149;ES00143;854.105;-854.105;0.8778283425049382;500.0;0.0;100.0
LLTGES1155a;ES01070;ES00488;1281.158;-1281.158;2.9048137879254323;500.0;0.0;100.0
LLTGES1156a;ES00604;ES00488;854.105;-854.105;2.6190943989491604;500.0;0.0;100.0
LLTGES1157a;ES00603;ES00487;293.971;-293.971;2.030399003507526;500.0;0.0;100.0
LLTGES1158;ES00514;ES00516;427.053;-427.053;0.6726937193090475;500.0;0.0;100.0
LLTGES1159a;ES00516;ES00952;854.105;-854.105;6.390590333435951;500.0;0.0;100.0
LLTGES1160a;ES00383;ES01205;854.105;-854.105;2.9314634557045647;500.0;0.0;100.0
LLTGES1161;ES00317;ES00609;427.053;-427.053;0.27170877268009996;500.0;0.0;100.0
LLTGES1162;ES00541;ES01119;427.053;-427.053;2.035219851412723;500.0;0.0;100.0
LLTGES1163;ES00201;ES00635;427.053;-427.053;0.8151263180402999;500.0;0.0;100.0
LLTGES1164;ES00635;ES01122;427.053;-427.053;1.0905444255010155;500.0;0.0;100.0
LLTGES1165;ES00634;ES01121;146.986;-146.986;0.8454221106754887;500.0;0.0;100.0
LLTGES1166a;ES01122;ES01120;854.105;-854.105;3.1480740558797793;500.0;0.0;100.0
LLTGES1167;ES00635;ES00637;427.053;-427.053;0.8950406629462118;500.0;0.0;100.0
LLTGES1168;ES00634;ES00636;146.986;-146.986;0.6938618443359053;500.0;0.0;100.0
LLTGES1169;ES00796;ES01123;427.053;-427.053;0.6916223304584362;500.0;0.0;100.0
LLTGES1170;ES00315;ES01123;427.053;-427.053;0.3290726227309964;500.0;0.0;100.0
LLTGES1171a;ES00598;ES00596;854.105;-854.105;0.7699506425826447;500.0;0.0;100.0
LLTGES1172;ES01124;ES00275;427.053;-427.053;0.43005318529178677;500.0;0.0;100.0
LLTGES1173a;ES01126;ES01125;2484.67;-2484.67;0.7942999239045686;500.0;0.0;100.0
LLTGES1175a;ES00920;ES00488;854.105;-854.105;3.3111867012621508;500.0;0.0;100.0
LLTGES1176;ES01130;ES00630;427.053;-427.053;2.2036518391158455;500.0;0.0;100.0
LLTGES1177a;ES00257;ES00250;854.105;-854.105;0.9552451918439387;500.0;0.0;100.0
LLTGES1178a;ES00256;ES00249;293.971;-293.971;0.7405341657037913;500.0;0.0;100.0
LLTGES1179a;ES00259;ES00261;854.105;-854.105;0.45647073810256794;500.0;0.0;100.0
LLTGES1180a;ES00258;ES00260;293.971;-293.971;0.3538695406113117;500.0;0.0;100.0
LLTGES1181a;ES00091;ES00705;1281.158;-1281.158;5.209720380518439;500.0;0.0;100.0
LLTGES1182a;ES00090;ES00704;881.913;-881.913;8.0774569052582;500.0;0.0;100.0
LLTGES1184a;ES00615;ES00426;854.105;-854.105;2.0096196017094186;500.0;0.0;100.0
LLTGES1185a;ES00223;ES00042;854.105;-854.105;0.12037276951282634;500.0;0.0;100.0
LLTGES1186;ES01132;ES01085;427.053;-427.053;0.30059220759341254;500.0;0.0;100.0
LLTGES1187;ES01102;ES01133;427.053;-427.053;0.30030969612011044;500.0;0.0;100.0
LLTGES1188a;ES00157;ES00723;3105.838;-3105.838;2.9891573784069103;500.0;0.0;100.0
